Elapsed [0:00:52.317116], G_step [1500/10000], D_step[1500/10000], d_out_gp: 1.0055, g_loss: 0.7156, 
Elapsed [0:00:27.422319], G_step [1510/10000], D_step[1510/10000], d_out_gp: 0.9483, g_loss: 0.7170, 
Elapsed [0:00:52.151383], G_step [1520/10000], D_step[1520/10000], d_out_gp: 0.9998, g_loss: 0.7972, 
Elapsed [0:00:52.238748], G_step [1530/10000], D_step[1530/10000], d_out_gp: 0.9041, g_loss: 0.9403, 
Elapsed [0:00:52.208164], G_step [1540/10000], D_step[1540/10000], d_out_gp: 1.0137, g_loss: 0.7322, 
Elapsed [0:00:52.200924], G_step [1550/10000], D_step[1550/10000], d_out_gp: 1.0032, g_loss: 0.8583, 
Elapsed [0:00:52.165676], G_step [1560/10000], D_step[1560/10000], d_out_gp: 1.0091, g_loss: 0.7218, 
Elapsed [0:00:52.478499], G_step [1570/10000], D_step[1570/10000], d_out_gp: 0.9763, g_loss: 0.8495, 
Elapsed [0:00:52.221556], G_step [1580/10000], D_step[1580/10000], d_out_gp: 1.0013, g_loss: 0.8575, 
Elapsed [0:00:52.233552], G_step [1590/10000], D_step[1590/10000], d_out_gp: 1.0146, g_loss: 0.7682, 
Elapsed [0:00:52.520959], G_step [1600/10000], D_step[1600/10000], d_out_gp: 0.9839, g_loss: 0.7870, 
Elapsed [0:00:52.351016], G_step [1610/10000], D_step[1610/10000], d_out_gp: 0.9778, g_loss: 0.8783, 
Elapsed [0:00:52.350075], G_step [1620/10000], D_step[1620/10000], d_out_gp: 0.9857, g_loss: 0.8452, 
Elapsed [0:00:27.407927], G_step [1630/10000], D_step[1630/10000], d_out_gp: 0.9978, g_loss: 0.8123, 
Elapsed [0:00:52.329319], G_step [1640/10000], D_step[1640/10000], d_out_gp: 1.0054, g_loss: 0.7488, 
Elapsed [0:00:52.310294], G_step [1650/10000], D_step[1650/10000], d_out_gp: 1.0058, g_loss: 0.7344, 
Elapsed [0:00:52.281969], G_step [1660/10000], D_step[1660/10000], d_out_gp: 1.0071, g_loss: 0.7390, 
Elapsed [0:00:52.293287], G_step [1670/10000], D_step[1670/10000], d_out_gp: 1.0134, g_loss: 0.7763, 
Elapsed [0:00:52.271474], G_step [1680/10000], D_step[1680/10000], d_out_gp: 1.0131, g_loss: 0.7894, 
Elapsed [0:00:52.313838], G_step [1690/10000], D_step[1690/10000], d_out_gp: 1.0144, g_loss: 0.7608, 
Elapsed [0:00:52.289783], G_step [1700/10000], D_step[1700/10000], d_out_gp: 1.0142, g_loss: 0.7377, 
Elapsed [0:00:52.463972], G_step [1710/10000], D_step[1710/10000], d_out_gp: 1.0011, g_loss: 0.7331, 
Elapsed [0:00:52.295340], G_step [1720/10000], D_step[1720/10000], d_out_gp: 1.0090, g_loss: 0.7507, 
Elapsed [0:00:52.256555], G_step [1730/10000], D_step[1730/10000], d_out_gp: 1.0136, g_loss: 0.7456, 
Elapsed [0:00:52.339195], G_step [1740/10000], D_step[1740/10000], d_out_gp: 1.0148, g_loss: 0.7218, 
Elapsed [0:00:52.410023], G_step [1750/10000], D_step[1750/10000], d_out_gp: 1.0018, g_loss: 0.7438, 
Elapsed [0:00:52.335633], G_step [1760/10000], D_step[1760/10000], d_out_gp: 0.9964, g_loss: 0.7294, 
Elapsed [0:00:52.298239], G_step [1770/10000], D_step[1770/10000], d_out_gp: 0.9965, g_loss: 0.7204, 
Elapsed [0:00:52.333677], G_step [1780/10000], D_step[1780/10000], d_out_gp: 1.0045, g_loss: 0.7203, 
Elapsed [0:00:52.364926], G_step [1790/10000], D_step[1790/10000], d_out_gp: 1.0052, g_loss: 0.7212, 
Elapsed [0:00:52.308582], G_step [1800/10000], D_step[1800/10000], d_out_gp: 1.0045, g_loss: 0.8153, 
Elapsed [0:00:52.310582], G_step [1810/10000], D_step[1810/10000], d_out_gp: 1.0045, g_loss: 0.7585, 
Elapsed [0:00:52.341048], G_step [1820/10000], D_step[1820/10000], d_out_gp: 1.0041, g_loss: 0.8188, 
Elapsed [0:00:52.302587], G_step [1830/10000], D_step[1830/10000], d_out_gp: 1.0071, g_loss: 0.7486, 
Elapsed [0:00:52.348438], G_step [1840/10000], D_step[1840/10000], d_out_gp: 1.0154, g_loss: 0.7573, 
Elapsed [0:00:52.379166], G_step [1850/10000], D_step[1850/10000], d_out_gp: 1.0148, g_loss: 0.7250, 
Elapsed [0:00:52.290679], G_step [1860/10000], D_step[1860/10000], d_out_gp: 0.9957, g_loss: 0.7593, 
Elapsed [0:00:52.292849], G_step [1870/10000], D_step[1870/10000], d_out_gp: 0.9974, g_loss: 0.7306, 
Elapsed [0:00:27.055481], G_step [1880/10000], D_step[1880/10000], d_out_gp: 1.0003, g_loss: 0.7513, 
Elapsed [0:00:52.278946], G_step [1890/10000], D_step[1890/10000], d_out_gp: 0.9978, g_loss: 0.7821, 
Elapsed [0:00:52.346598], G_step [1900/10000], D_step[1900/10000], d_out_gp: 1.0012, g_loss: 0.7921, 
Elapsed [0:00:52.437481], G_step [1910/10000], D_step[1910/10000], d_out_gp: 1.0141, g_loss: 0.7073, 
Elapsed [0:00:52.225311], G_step [1920/10000], D_step[1920/10000], d_out_gp: 1.0153, g_loss: 0.6950, 
Elapsed [0:00:52.215227], G_step [1930/10000], D_step[1930/10000], d_out_gp: 1.0149, g_loss: 0.6994, 
Elapsed [0:00:52.243672], G_step [1940/10000], D_step[1940/10000], d_out_gp: 1.0161, g_loss: 0.6958, 
Elapsed [0:00:52.249085], G_step [1950/10000], D_step[1950/10000], d_out_gp: 1.0164, g_loss: 0.6987, 
Elapsed [0:00:52.244936], G_step [1960/10000], D_step[1960/10000], d_out_gp: 1.0161, g_loss: 0.6998, 
Elapsed [0:00:52.249956], G_step [1970/10000], D_step[1970/10000], d_out_gp: 1.0099, g_loss: 0.7252, 
Elapsed [0:00:52.262172], G_step [1980/10000], D_step[1980/10000], d_out_gp: 1.0061, g_loss: 0.7279, 
Elapsed [0:00:52.239136], G_step [1990/10000], D_step[1990/10000], d_out_gp: 1.0082, g_loss: 0.7360, 
Elapsed [0:00:27.208651], G_step [2000/10000], D_step[2000/10000], d_out_gp: 1.0155, g_loss: 0.7101, 
Elapsed [0:00:52.194293], G_step [2010/10000], D_step[2010/10000], d_out_gp: 1.0076, g_loss: 0.7258, 
Elapsed [0:00:52.192598], G_step [2020/10000], D_step[2020/10000], d_out_gp: 1.0094, g_loss: 0.7234, 
Elapsed [0:00:52.325482], G_step [2030/10000], D_step[2030/10000], d_out_gp: 1.0128, g_loss: 0.6985, 
Elapsed [0:00:52.337951], G_step [2040/10000], D_step[2040/10000], d_out_gp: 1.0050, g_loss: 0.6957, 
